"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
1687573,"May 23, 2020",Texas,Jefferson,"245 Woods Dr",0,0,N/A
1688325,"May 23, 2020",Texas,"San Antonio","6000 block of Vance Jackson Rd",0,0,N/A
1686898,"May 23, 2020",Missouri,"West Plains","1304 Lanton Rd",1,0,N/A
1687381,"May 23, 2020",Mississippi,Jackson,"2300 block of Oakhurst Dr",1,4,N/A
1686882,"May 23, 2020",Maryland,Clinton,"11000 block of Brandywine Rd",0,0,N/A
1697262,"May 23, 2020",Louisiana,Monroe,"1101 Richwood Rd",0,0,N/A
1686414,"May 23, 2020",Florida,"Fort Lauderdale (Sunrise)","7776 NW 44th St",0,5,N/A
1686824,"May 23, 2020",Florida,Miami,"2541 NW 95th St",0,3,N/A
1687529,"May 23, 2020",Ohio,Canton,"1400 block of Plain Ave NE",0,0,N/A
1686903,"May 23, 2020",Nebraska,Lincoln,"T St and N 32nd St",1,0,N/A
1687518,"May 23, 2020",Ohio,Canton,"635 Alan Page Dr SE",0,0,N/A
1687516,"May 23, 2020",Ohio,Canton,"635 Alan Page Dr SE",0,0,N/A
1689244,"May 23, 2020",Colorado,Greeley,"22nd St and 8th Ave",0,0,N/A
1688266,"May 23, 2020",Texas,"Texas City",N/A,0,1,N/A
1686794,"May 23, 2020","New York",Albany,"3 Thornton St",0,2,N/A
