"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
1691805,"May 28, 2020",Texas,"Fort Worth","4208 Littlejohn Ave",0,1,N/A
1690905,"May 28, 2020",Arizona,Scottsdale,"3208 N 81st Pl",2,0,N/A
1690992,"May 28, 2020",Colorado,Denver,"W 15th Ave and 15th St",0,0,N/A
1690990,"May 28, 2020",Louisiana,"New Orleans","2300 block of N Galvez St",1,0,N/A
1690984,"May 28, 2020",Michigan,Detroit,"Shiawassee Dr and W Grand River Ave",0,1,N/A
1692022,"May 28, 2020",Michigan,"Grand Rapids","2nd St NW and Lane Ave NW",0,0,N/A
1690978,"May 28, 2020",Michigan,Detroit,"Trumbell Ave and W Forest Ave",0,0,N/A
1690974,"May 28, 2020",Michigan,Detroit,"14441 E Warren Ave",0,0,N/A
1690968,"May 28, 2020",Florida,Jacksonville,"5400 block of Liston Rd",0,0,N/A
1691434,"May 28, 2020",Pennsylvania,Altoona,"2606 Beale Ave",2,0,N/A
1690925,"May 28, 2020",Tennessee,Memphis,"Clarke and Apple Blossom",1,1,N/A
1691073,"May 28, 2020",Illinois,Mundelein,"345 N Lake St",1,0,N/A
1694489,"May 28, 2020",Illinois,"East Saint Louis","State St",0,1,N/A
1690899,"May 28, 2020",Florida,Bradenton,"600 block of 12th Ave W",1,0,N/A
1691967,"May 28, 2020",Massachusetts,Springfield,"School st and Union St",0,0,N/A
1691962,"May 28, 2020",Texas,Houston,"403 Loper Ave",1,0,N/A
1691945,"May 28, 2020",Texas,Houston,"2303 W Tidwell Rd",0,0,N/A
1691408,"May 28, 2020","New York",Rochester,"Roycroft Dr and Carter St",0,1,N/A
1691941,"May 28, 2020",Texas,Houston,"5560 Gasmer Rd",0,2,N/A
1691939,"May 28, 2020",Massachusetts,Boston,"30 Linsky Barry Ct",0,0,N/A
1691934,"May 28, 2020",Minnesota,Lewisville,"47531 127th St",0,0,N/A
1690832,"May 28, 2020",Georgia,Augusta,"3100 block of Deans Bridge Rd",0,1,N/A
1690506,"May 28, 2020","West Virginia",Beckley,"Coal St",0,2,N/A
1691922,"May 28, 2020",Massachusetts,Boston,"Richfield St and Draper St",0,0,N/A
1691445,"May 28, 2020",Pennsylvania,Philadelphia,"3600 block of N 21st St",0,1,N/A
1691723,"May 28, 2020",Tennessee,Memphis,"2700 block of Mt Moriah Rd",1,1,N/A
1690820,"May 28, 2020",Virginia,Richmond,"1800 block of Southlawn Ave",0,2,N/A
1703610,"May 28, 2020",Colorado,Berthoud,"400 block of Grand Market Ave",0,0,N/A
1690811,"May 28, 2020","District of Columbia",Washington,"1500 block of Meridian Pl NW",0,1,N/A
1691472,"May 28, 2020",Washington,Everett,"17th St and 126th St SE",1,0,N/A
1690799,"May 28, 2020",Kentucky,Lexington,"1868 Augusta Dr",1,0,N/A
1691857,"May 28, 2020",Delaware,Felton,"Cattle Dr",0,0,N/A
1691848,"May 28, 2020",Kentucky,Monticello,"175 Walmart Plaza Dr",0,0,N/A
1691831,"May 28, 2020",Wisconsin,Milwaukee,"105th St and Fairmount Ave",0,1,N/A
1690770,"May 28, 2020",Ohio,Mansfield,"300 block of Buckley Ave",0,0,N/A
1691797,"May 28, 2020","New York",Auburn,"Jefferson St and Orchard St",0,1,N/A
1692029,"May 28, 2020",Michigan,Lansing,"E Kalamazoo Ave",0,1,N/A
1691791,"May 28, 2020",California,Linden,"828 S Hewitt Rd",0,0,N/A
1692747,"May 28, 2020","North Carolina",Riegelwood,"900 block of Browntown Rd",0,0,N/A
1691783,"May 28, 2020",California,Huron,"16000 block of 6th St",1,0,N/A
1690007,"May 28, 2020",Indiana,Richmond,"1700 block of Hilldell Ave",0,1,N/A
1690760,"May 28, 2020",Georgia,"Peachtree City","S Fairfield Dr",0,0,N/A
1691190,"May 28, 2020","North Carolina",Erwin,"594 E Jackson Blvd",1,0,N/A
1690753,"May 28, 2020",Ohio,"Dayton (Trotwood)","4183 Salem Ave",0,0,N/A
1691762,"May 28, 2020",Tennessee,Chattanooga,"3400 block of Clio Ave",0,1,N/A
1693388,"May 28, 2020",Nevada,"Las Vegas",N/A,0,0,N/A
1693043,"May 28, 2020",Indiana,Aurora,"803 Indiana Ave",1,0,N/A
1690733,"May 28, 2020",Minnesota,Minneapolis,"2600 block of Longfellow Ave",0,1,N/A
1697813,"May 28, 2020",Indiana,Griffith,"404 N Broad St",0,0,N/A
1691745,"May 28, 2020",Michigan,Detroit,"10028 Appoline St",0,1,N/A
1691289,"May 28, 2020",Indiana,Griffith,"2000 block of Arbogast Dr",0,1,N/A
1692715,"May 28, 2020","North Carolina",Laurinburg,"300 block of Wilson St",0,1,N/A
1692720,"May 28, 2020",Minnesota,Minneapolis,"3121 E Lake St",0,0,N/A
1692503,"May 28, 2020",Louisiana,"New Iberia","Shelton St and Spencer Loop",0,1,N/A
